Id,PuzzleId,State,GridValue,MoveIds
70795,hub2.1,hub2.1:start:['start'],start,['start']
91240,hub2.1,hub2.1:success:['success'],success,['success']
17340,hub2.1,hub2.1:failure:['failure'],failure,['failure']
56176,hub2.1,hub2.1:partial:['partial'],partial,['partial']
86958,hub2.1,hub2.1:correct:['unknown-correct:order:method:4th:chopped:X'],correct,['unknown-correct:order:method:4th:chopped:X']
71668,hub2.1,hub2.1:correct:['unknown-correct:ingredient:method:Potatoes:whole:X'],correct,['unknown-correct:ingredient:method:Potatoes:whole:X']
75865,hub2.1,hub2.1:correct:['unknown-correct:order:ingredient:4th:Onions:X'],correct,['unknown-correct:order:ingredient:4th:Onions:X']
15869,hub2.1,hub2.1:correct:['unknown-correct:order:ingredient:3rd:Onions:O'],correct,['unknown-correct:order:ingredient:3rd:Onions:O']
23626,hub2.1,hub2.1:correct:['unknown-correct:method:order:whole:2nd:X'],correct,['unknown-correct:method:order:whole:2nd:X']
95261,hub2.1,hub2.1:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
92647,hub2.1,hub2.1:correct:['unknown-correct:ingredient:method:Carrots:mashed:X'],correct,['unknown-correct:ingredient:method:Carrots:mashed:X']
95296,hub2.1,hub2.1:correct:['unknown-correct:ingredient:order:Mushrooms:1st:O'],correct,['unknown-correct:ingredient:order:Mushrooms:1st:O']
94859,hub2.1,hub2.1:correct:['hint:The method whole is 2 orders before the method mashed:BEFORE_NOINFO'],correct,['hint:The method whole is 2 orders before the method mashed:BEFORE_NOINFO']
24698,hub2.1,"hub2.1:correct:['hint:The method whole is 2 orders before the method mashed:BEFORE_NOINFO', 'unknown-correct:order:method:1st:chopped:X']",correct,"['hint:The method whole is 2 orders before the method mashed:BEFORE_NOINFO', 'unknown-correct:order:method:1st:chopped:X']"
20702,hub2.1,hub2.1:correct:['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR'],correct,['hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR']
18478,hub2.1,"hub2.1:correct:['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR']",correct,"['hint:Either the ingredient Onions or the ingredient Potatoes is the order 2nd:APPLY_OR', 'hint:Either the order 1st is the method mashed or the method halved is the ingredient Carrots:APPLY_OR']"
76284,hub2.1,hub2.1:correct:['openings::TRANS_SETS'],correct,['openings::TRANS_SETS']
13475,hub2.1,hub2.1:correct:['unknown-correct:ingredient:method:Potatoes:mashed:X'],correct,['unknown-correct:ingredient:method:Potatoes:mashed:X']
52413,hub2.1,hub2.1:correct:['unknown-correct:order:method:3rd:chopped:X'],correct,['unknown-correct:order:method:3rd:chopped:X']
39107,hub2.1,hub2.1:correct:['unknown-correct:method:ingredient:whole:Onions:X'],correct,['unknown-correct:method:ingredient:whole:Onions:X']
83534,hub2.1,hub2.1:correct:['hint:The method whole is 2 orders before the method mashed:BEFORE_N_SPOTS_NOINFO'],correct,['hint:The method whole is 2 orders before the method mashed:BEFORE_N_SPOTS_NOINFO']
85620,hub2.1,hub2.1:correct:['transitives::OPENING'],correct,['transitives::OPENING']
62988,hub2.1,hub2.1:correct:['hint:The method whole is the ingredient Mushrooms:APPLY_IS'],correct,['hint:The method whole is the ingredient Mushrooms:APPLY_IS']
20995,hub2.1,hub2.1:correct:['openings::TRANS_ABC_FALSE'],correct,['openings::TRANS_ABC_FALSE']
83450,hub2.2,hub2.2:start:['start'],start,['start']
99072,hub2.2,hub2.2:success:['success'],success,['success']
59915,hub2.2,hub2.2:failure:['failure'],failure,['failure']
96007,hub2.2,hub2.2:partial:['partial'],partial,['partial']
81636,hub2.2,hub2.2:correct:['unknown-correct:order:method:2nd:chopped:X'],correct,['unknown-correct:order:method:2nd:chopped:X']
80414,hub2.2,hub2.2:correct:['unknown-correct:ingredient:order:Potatoes:4th:X'],correct,['unknown-correct:ingredient:order:Potatoes:4th:X']
33390,hub2.2,hub2.2:correct:['unknown-correct:order:method:2nd:mashed:O'],correct,['unknown-correct:order:method:2nd:mashed:O']
30883,hub2.2,hub2.2:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
39575,hub2.2,hub2.2:correct:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_NOINFO'],correct,['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_NOINFO']
31875,hub2.2,hub2.2:correct:['unknown-correct:order:ingredient:3rd:Potatoes:X'],correct,['unknown-correct:order:ingredient:3rd:Potatoes:X']
55557,hub2.2,hub2.2:correct:['unknown-correct:ingredient:order:Mushrooms:2nd:X'],correct,['unknown-correct:ingredient:order:Mushrooms:2nd:X']
73291,hub2.2,hub2.2:correct:['unknown-correct:ingredient:method:Potatoes:mashed:X'],correct,['unknown-correct:ingredient:method:Potatoes:mashed:X']
61458,hub2.2,hub2.2:correct:['unknown-correct:order:ingredient:4th:Mushrooms:X'],correct,['unknown-correct:order:ingredient:4th:Mushrooms:X']
36641,hub2.2,hub2.2:correct:['unknown-correct:order:method:4th:whole:X'],correct,['unknown-correct:order:method:4th:whole:X']
81806,hub2.2,hub2.2:correct:['unknown-correct:method:ingredient:chopped:Potatoes:O'],correct,['unknown-correct:method:ingredient:chopped:Potatoes:O']
80283,hub2.2,hub2.2:correct:['unknown-correct:order:ingredient:3rd:Mushrooms:O'],correct,['unknown-correct:order:ingredient:3rd:Mushrooms:O']
78924,hub2.2,hub2.2:correct:['unknown-correct:ingredient:method:Carrots:halved:X'],correct,['unknown-correct:ingredient:method:Carrots:halved:X']
92649,hub2.2,hub2.2:correct:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT'],correct,['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT']
69397,hub2.2,hub2.2:correct:['openings::TRANS_ABC_FALSE'],correct,['openings::TRANS_ABC_FALSE']
84247,hub2.2,hub2.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
28185,hub2.2,hub2.2:correct:['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO'],correct,['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO']
60465,hub2.2,"hub2.2:correct:['cross outs::CROSS_OUT', 'hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO']",correct,"['cross outs::CROSS_OUT', 'hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO']"
28375,hub2.2,"hub2.2:correct:['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO', 'unknown-correct:order:method:3rd:halved:X']",correct,"['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO', 'unknown-correct:order:method:3rd:halved:X']"
63894,hub2.2,"hub2.2:correct:['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO', 'openings::TRANS_SETS']",correct,"['hint:The method chopped is 1 orders before the method mashed:BEFORE_NOINFO', 'openings::TRANS_SETS']"
62406,hub2.2,hub2.2:correct:['hint:The order 4th is the method halved:APPLY_IS'],correct,['hint:The order 4th is the method halved:APPLY_IS']
44246,hub2.2,hub2.2:correct:['hint:The method mashed is the ingredient Carrots:APPLY_IS'],correct,['hint:The method mashed is the ingredient Carrots:APPLY_IS']
40420,hub2.2,hub2.2:correct:['hint:The ingredient Onions is the order 4th:APPLY_IS'],correct,['hint:The ingredient Onions is the order 4th:APPLY_IS']
18908,hub2.3,hub2.3:start:['start'],start,['start']
96349,hub2.3,hub2.3:success:['success'],success,['success']
64963,hub2.3,hub2.3:failure:['failure'],failure,['failure']
69564,hub2.3,hub2.3:partial:['partial'],partial,['partial']
93359,hub2.3,hub2.3:correct:['unknown-correct:ingredient:order:Carrots:1st:X'],correct,['unknown-correct:ingredient:order:Carrots:1st:X']
45024,hub2.3,hub2.3:correct:['unknown-correct:ingredient:method:Potatoes:mashed:X'],correct,['unknown-correct:ingredient:method:Potatoes:mashed:X']
25186,hub2.3,hub2.3:correct:['hint:The method whole is the order 1st:APPLY_IS'],correct,['hint:The method whole is the order 1st:APPLY_IS']
15341,hub2.3,"hub2.3:correct:['hint:The method whole is the order 1st:APPLY_IS', 'unknown-correct:ingredient:method:Onions:whole:O']",correct,"['hint:The method whole is the order 1st:APPLY_IS', 'unknown-correct:ingredient:method:Onions:whole:O']"
34816,hub2.3,hub2.3:correct:['unknown-correct:method:order:chopped:2nd:X'],correct,['unknown-correct:method:order:chopped:2nd:X']
54800,hub2.3,hub2.3:correct:['openings::TRANS_ABC_FALSE'],correct,['openings::TRANS_ABC_FALSE']
21280,hub2.3,hub2.3:correct:['hint:The method whole is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_CROSSCHECK'],correct,['hint:The method whole is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_CROSSCHECK']
79359,hub2.3,hub2.3:correct:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_NOINFO'],correct,['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:BEFORE_NOINFO']
78030,hub2.3,hub2.3:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
27661,hub2.3,hub2.3:correct:['unknown-correct:ingredient:order:Potatoes:2nd:X'],correct,['unknown-correct:ingredient:order:Potatoes:2nd:X']
13827,hub2.3,hub2.3:correct:['unknown-correct:method:order:halved:2nd:X'],correct,['unknown-correct:method:order:halved:2nd:X']
27812,hub2.3,hub2.3:correct:['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT'],correct,['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT']
49463,hub2.3,"hub2.3:correct:['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT', 'transitives::OPENING']",correct,"['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT', 'transitives::OPENING']"
37031,hub2.3,hub2.3:correct:['unknown-correct:order:method:4th:chopped:O'],correct,['unknown-correct:order:method:4th:chopped:O']
55857,hub2.3,hub2.3:correct:['unknown-correct:order:ingredient:3rd:Carrots:X'],correct,['unknown-correct:order:ingredient:3rd:Carrots:X']
28135,hub2.3,hub2.3:correct:['unknown-correct:ingredient:method:Potatoes:chopped:X'],correct,['unknown-correct:ingredient:method:Potatoes:chopped:X']
17143,hub2.3,hub2.3:correct:['openings::TRANS_SETS'],correct,['openings::TRANS_SETS']
29846,hub2.3,hub2.3:correct:['transitives::OPENING'],correct,['transitives::OPENING']
92010,hub2.3,hub2.3:correct:['hint:The method chopped is the ingredient Carrots:APPLY_IS'],correct,['hint:The method chopped is the ingredient Carrots:APPLY_IS']
86606,hub2.3,hub2.3:correct:['hint:The method mashed is the order 2nd:APPLY_IS'],correct,['hint:The method mashed is the order 2nd:APPLY_IS']
26497,spoke1.1,spoke1.1:start:['start'],start,['start']
84505,spoke1.1,spoke1.1:success:['success'],success,['success']
24778,spoke1.1,spoke1.1:failure:['failure'],failure,['failure']
48120,spoke1.1,spoke1.1:partial:['partial'],partial,['partial']
88393,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Elbow:3:X'],correct,['unknown-correct:shapes:order:Elbow:3:X']
70637,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Elbow:1:X'],correct,['unknown-correct:shapes:order:Elbow:1:X']
27852,spoke1.1,spoke1.1:correct:['hint:The shapes Bowtie is 2 orders before the shapes Shell:BEFORE_NOINFO'],correct,['hint:The shapes Bowtie is 2 orders before the shapes Shell:BEFORE_NOINFO']
27311,spoke1.1,spoke1.1:correct:['hint:Either the shapes Bowtie or the shapes Linguine is the order 2:SIMPLE_OR_SAME_CAT'],correct,['hint:Either the shapes Bowtie or the shapes Linguine is the order 2:SIMPLE_OR_SAME_CAT']
37223,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Linguine:4:X'],correct,['unknown-correct:shapes:order:Linguine:4:X']
24117,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Bowtie:2:X'],correct,['unknown-correct:shapes:order:Bowtie:2:X']
90021,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Linguine:3:X'],correct,['unknown-correct:shapes:order:Linguine:3:X']
38619,spoke1.1,spoke1.1:correct:['transitives::OPENING'],correct,['transitives::OPENING']
83753,spoke1.1,spoke1.1:correct:['unknown-correct:shapes:order:Shell:4:X'],correct,['unknown-correct:shapes:order:Shell:4:X']
79721,spoke1.1,spoke1.1:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
86723,spoke1.1,spoke1.1:correct:['hint:The shapes Bowtie is 2 orders before the shapes Shell:BEFORE_N_SPOTS_NOINFO'],correct,['hint:The shapes Bowtie is 2 orders before the shapes Shell:BEFORE_N_SPOTS_NOINFO']
64560,spoke1.1,spoke1.1:correct:['hint:The shapes Bowtie is the order 1:APPLY_IS'],correct,['hint:The shapes Bowtie is the order 1:APPLY_IS']
14870,spoke1.2,spoke1.2:start:['start'],start,['start']
57338,spoke1.2,spoke1.2:success:['success'],success,['success']
29692,spoke1.2,spoke1.2:failure:['failure'],failure,['failure']
98807,spoke1.2,spoke1.2:partial:['partial'],partial,['partial']
10592,spoke1.2,spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO'],correct,['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO']
91760,spoke1.2,"spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO', 'unknown-correct:order:shapes:1:Linguine:X']",correct,"['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO', 'unknown-correct:order:shapes:1:Linguine:X']"
79420,spoke1.2,"spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_NOINFO']",correct,"['hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_NOINFO', 'hint:The shapes Shell is 2 orders before the shapes Elbow:BEFORE_N_SPOTS_NOINFO']"
64035,spoke1.2,spoke1.2:correct:['unknown-correct:shapes:order:Elbow:3:O'],correct,['unknown-correct:shapes:order:Elbow:3:O']
47944,spoke1.2,spoke1.2:correct:['hint:The shapes Shell is the order 1:APPLY_IS'],correct,['hint:The shapes Shell is the order 1:APPLY_IS']
33164,spoke1.2,spoke1.2:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
14226,spoke1.2,spoke1.2:correct:['unknown-correct:order:shapes:4:Bowtie:X'],correct,['unknown-correct:order:shapes:4:Bowtie:X']
79232,spoke1.2,spoke1.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
64253,spoke1.3,spoke1.3:start:['start'],start,['start']
84987,spoke1.3,spoke1.3:success:['success'],success,['success']
22653,spoke1.3,spoke1.3:failure:['failure'],failure,['failure']
60632,spoke1.3,spoke1.3:partial:['partial'],partial,['partial']
26070,spoke1.3,spoke1.3:correct:['unknown-correct:order:shapes:4:Elbow:X'],correct,['unknown-correct:order:shapes:4:Elbow:X']
77350,spoke1.3,spoke1.3:correct:['unknown-correct:order:shapes:3:Elbow:O'],correct,['unknown-correct:order:shapes:3:Elbow:O']
49394,spoke1.3,spoke1.3:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
43938,spoke1.3,spoke1.3:correct:['hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_NOINFO'],correct,['hint:The shapes Shell is 2 orders before the shapes Bowtie:BEFORE_N_SPOTS_NOINFO']
80183,spoke1.3,spoke1.3:correct:['unknown-correct:order:shapes:2:Linguine:X'],correct,['unknown-correct:order:shapes:2:Linguine:X']
53063,spoke1.3,spoke1.3:correct:['unknown-correct:shapes:order:Bowtie:4:O'],correct,['unknown-correct:shapes:order:Bowtie:4:O']
31307,spoke1.3,spoke1.3:correct:['transitives::OPENING'],correct,['transitives::OPENING']
66852,spoke1.3,spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS'],correct,['hint:The order 2 is the shapes Shell:APPLY_IS']
61227,spoke2.1,spoke2.1:start:['start'],start,['start']
58327,spoke2.1,spoke2.1:success:['success'],success,['success']
23851,spoke2.1,spoke2.1:failure:['failure'],failure,['failure']
48420,spoke2.1,spoke2.1:partial:['partial'],partial,['partial']
33965,spoke2.1,spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO'],correct,['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO']
20720,spoke2.1,"spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Broccoli:40oz:X']",correct,"['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Broccoli:40oz:X']"
27345,spoke2.1,"spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Potatoes:80oz:X']",correct,"['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Potatoes:80oz:X']"
27009,spoke2.1,"spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Potatoes:20oz:X']",correct,"['hint:The plant Eggplant is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'unknown-correct:plant:water:Potatoes:20oz:X']"
88971,spoke2.1,spoke2.1:correct:['unknown-correct:plant:water:Green Onions:80oz:O'],correct,['unknown-correct:plant:water:Green Onions:80oz:O']
66848,spoke2.1,spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:APPLY_BEFORE_N_SPOTS'],correct,['hint:The plant Eggplant is 2 waters before the plant Green Onions:APPLY_BEFORE_N_SPOTS']
98552,spoke2.1,spoke2.1:correct:['transitives::OPENING'],correct,['transitives::OPENING']
26306,spoke2.1,spoke2.1:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
27922,spoke2.2,spoke2.2:start:['start'],start,['start']
37591,spoke2.2,spoke2.2:success:['success'],success,['success']
85094,spoke2.2,spoke2.2:failure:['failure'],failure,['failure']
91950,spoke2.2,spoke2.2:partial:['partial'],partial,['partial']
11049,spoke2.2,spoke2.2:correct:['unknown-correct:plant:water:Potatoes:60oz:X'],correct,['unknown-correct:plant:water:Potatoes:60oz:X']
17407,spoke2.2,spoke2.2:correct:['unknown-correct:water:plant:40oz:Potatoes:X'],correct,['unknown-correct:water:plant:40oz:Potatoes:X']
79660,spoke2.2,spoke2.2:correct:['hint:The plant Eggplant is 2 waters before the plant Broccoli:BEFORE_NOINFO'],correct,['hint:The plant Eggplant is 2 waters before the plant Broccoli:BEFORE_NOINFO']
25260,spoke2.2,spoke2.2:correct:['unknown-correct:plant:water:Eggplant:40oz:O'],correct,['unknown-correct:plant:water:Eggplant:40oz:O']
11683,spoke2.2,spoke2.2:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
51838,spoke2.2,spoke2.2:correct:['unknown-correct:water:plant:80oz:Green Onions:X'],correct,['unknown-correct:water:plant:80oz:Green Onions:X']
84932,spoke2.2,spoke2.2:correct:['hint:The plant Eggplant is 2 waters before the plant Broccoli:BEFORE_N_SPOTS_SHIFT'],correct,['hint:The plant Eggplant is 2 waters before the plant Broccoli:BEFORE_N_SPOTS_SHIFT']
40091,spoke2.2,spoke2.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
52977,spoke2.2,spoke2.2:correct:['unknown-correct:plant:water:Potatoes:80oz:X'],correct,['unknown-correct:plant:water:Potatoes:80oz:X']
19992,spoke2.3,spoke2.3:start:['start'],start,['start']
32579,spoke2.3,spoke2.3:success:['success'],success,['success']
24818,spoke2.3,spoke2.3:failure:['failure'],failure,['failure']
16799,spoke2.3,spoke2.3:partial:['partial'],partial,['partial']
61454,spoke2.3,spoke2.3:correct:['unknown-correct:plant:water:Potatoes:40oz:O'],correct,['unknown-correct:plant:water:Potatoes:40oz:O']
10837,spoke2.3,spoke2.3:correct:['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO'],correct,['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']
32407,spoke2.3,"spoke2.3:correct:['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']",correct,"['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']"
57882,spoke2.3,spoke2.3:correct:['unknown-correct:plant:water:Broccoli:20oz:O'],correct,['unknown-correct:plant:water:Broccoli:20oz:O']
49253,spoke2.3,spoke2.3:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
66723,spoke2.3,spoke2.3:correct:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR'],correct,['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR']
97241,spoke2.3,spoke2.3:correct:['transitives::OPENING'],correct,['transitives::OPENING']
79443,spoke_sunlight,spoke_sunlight:correct:['unknown-correct:hours:plants:8hr:Cauliflower:X'],correct,['unknown-correct:hours:plants:8hr:Cauliflower:X']
81245,spoke_sunlight,spoke_sunlight:correct:['unknown-correct:plants:hours:Spinach:8hr:X'],correct,['unknown-correct:plants:hours:Spinach:8hr:X']
98571,spoke_sunlight,spoke_sunlight:correct:['unknown-correct:hours:plants:8hr:Pumpkin:O'],correct,['unknown-correct:hours:plants:8hr:Pumpkin:O']
39425,spoke_sunlight,spoke_sunlight:correct:['unknown-correct:hours:plants:4hr:Spinach:O'],correct,['unknown-correct:hours:plants:4hr:Spinach:O']
18641,spoke_sunlight,spoke_sunlight:incorrect:['unknown-incorrect:hours:plants:4hr:Pumpkin:O'],incorrect,['unknown-incorrect:hours:plants:4hr:Pumpkin:O']
44726,spoke_sunlight,spoke_sunlight:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
13506,spoke_sunlight,spoke_sunlight:incorrect:['unknown-incorrect:hours:plants:2hr:Tomato:X'],incorrect,['unknown-incorrect:hours:plants:2hr:Tomato:X']
47040,spoke_sunlight,spoke_sunlight:incorrect:['unknown-incorrect:plants:hours:Tomato:8hr:O'],incorrect,['unknown-incorrect:plants:hours:Tomato:8hr:O']
73324,spoke_sunlight,spoke_sunlight:incorrect:['hint:The plants Tomato is 2 hourss before the plants Cauliflower:BEFORE_N_SPOTS_SHIFT'],incorrect,['hint:The plants Tomato is 2 hourss before the plants Cauliflower:BEFORE_N_SPOTS_SHIFT']
86076,spoke_sunlight,spoke_sunlight:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
30191,spoke_sunlight_alt,spoke_sunlight_alt:correct:['unknown-correct:hours:plants:4hr:Pumpkin:X'],correct,['unknown-correct:hours:plants:4hr:Pumpkin:X']
73046,spoke_sunlight_alt,spoke_sunlight_alt:correct:['hint:Either the plants Pumpkin or the plants Cauliflower is the hours 2hr:SIMPLE_OR_SAME_CAT'],correct,['hint:Either the plants Pumpkin or the plants Cauliflower is the hours 2hr:SIMPLE_OR_SAME_CAT']
28725,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['unknown-incorrect:plants:hours:Spinach:8hr:X'],incorrect,['unknown-incorrect:plants:hours:Spinach:8hr:X']
21070,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['unknown-correct:hours:plants:8hr:Cauliflower:X'],incorrect,['unknown-correct:hours:plants:8hr:Cauliflower:X']
49373,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['unknown-incorrect:hours:plants:4hr:Spinach:O'],incorrect,['unknown-incorrect:hours:plants:4hr:Spinach:O']
69854,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['cross outs::CROSS_OUT'],incorrect,['cross outs::CROSS_OUT']
87670,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['hint:The plants Pumpkin is 1 hourss before the plants Spinach:BEFORE_NOINFO'],incorrect,['hint:The plants Pumpkin is 1 hourss before the plants Spinach:BEFORE_NOINFO']
36384,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['unknown-incorrect:plants:hours:Cauliflower:2hr:X'],incorrect,['unknown-incorrect:plants:hours:Cauliflower:2hr:X']
84974,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['transitives::OPENING'],incorrect,['transitives::OPENING']
22008,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['hint:The plants Pumpkin is 1 hourss before the plants Spinach:BEFORE_N_SPOTS_SHIFT'],incorrect,['hint:The plants Pumpkin is 1 hourss before the plants Spinach:BEFORE_N_SPOTS_SHIFT']
19777,spoke_sunlight_alt,spoke_sunlight_alt:incorrect:['unknown-correct:hours:plants:2hr:Pumpkin:X'],incorrect,['unknown-correct:hours:plants:2hr:Pumpkin:X']
66737,spoke_harvest,spoke_harvest:incorrect:['unknown-incorrect:days:plant:60:Green Onions:O'],incorrect,['unknown-incorrect:days:plant:60:Green Onions:O']
86333,spoke_harvest,spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT'],incorrect,['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT']
24323,spoke_harvest,"spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:days:Eggplant:90:X']",incorrect,"['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:plant:days:Eggplant:90:X']"
19302,spoke_harvest,"spoke_harvest:incorrect:['cross outs::CROSS_OUT', 'hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT']",incorrect,"['cross outs::CROSS_OUT', 'hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT']"
41837,spoke_harvest,"spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:days:plant:30:Broccoli:X']",incorrect,"['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-correct:days:plant:30:Broccoli:X']"
45950,spoke_harvest,"spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'hint:The plant Green Onions is at least 1 days before the plant Eggplant:BEFORE_NOINFO']",incorrect,"['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'hint:The plant Green Onions is at least 1 days before the plant Eggplant:BEFORE_NOINFO']"
88439,spoke_harvest,"spoke_harvest:incorrect:['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-incorrect:days:plant:90:Broccoli:X']",incorrect,"['hint:Either the plant Green Onions or the plant Potatoes is the days 120:SIMPLE_OR_SAME_CAT', 'unknown-incorrect:days:plant:90:Broccoli:X']"
