Id,PuzzleId,State,GridValue,MoveIds
61073,hub2.2,hub2.2:correct:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT'],correct,['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_N_SPOTS_SHIFT']
16669,hub2.2,hub2.2:correct:['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_NOINFO'],correct,['hint:The ingredient Carrots is 1 orders before the ingredient Mushrooms:BEFORE_NOINFO']
60721,hub2.2,hub2.2:correct:['openings::TRANS_ABC_TRUE'],correct,['openings::TRANS_ABC_TRUE']
91163,hub2.2,hub2.2:correct:['openings::TRANS_SETS'],correct,['openings::TRANS_SETS']
14940,hub2.2,hub2.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
71558,hub2.3,hub2.3:start:['start'],start,['start']
87008,hub2.3,hub2.3:success:['success'],success,['success']
68580,hub2.3,hub2.3:failure:['failure'],failure,['failure']
68693,hub2.3,hub2.3:partial:['partial'],partial,['partial']
10002,hub2.3,hub2.3:correct:['hint:The method mashed is the order 2nd:APPLY_IS'],correct,['hint:The method mashed is the order 2nd:APPLY_IS']
83659,hub2.3,"hub2.3:correct:['hint:The method chopped is the ingredient Carrots:APPLY_IS', 'hint:The method mashed is the order 2nd:APPLY_IS']",correct,"['hint:The method chopped is the ingredient Carrots:APPLY_IS', 'hint:The method mashed is the order 2nd:APPLY_IS']"
56516,hub2.3,"hub2.3:correct:['hint:The method mashed is the order 2nd:APPLY_IS', 'hint:The method whole is the order 1st:APPLY_IS']",correct,"['hint:The method mashed is the order 2nd:APPLY_IS', 'hint:The method whole is the order 1st:APPLY_IS']"
62350,hub2.3,hub2.3:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
34803,hub2.3,hub2.3:correct:['hint:The method whole is 1 orders before the ingredient Mushrooms:BEFORE_DIFF_CAT'],correct,['hint:The method whole is 1 orders before the ingredient Mushrooms:BEFORE_DIFF_CAT']
53776,hub2.3,hub2.3:correct:['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT'],correct,['hint:The method whole is 1 orders before the ingredient Mushrooms:APPLY_BEFORE_ONE_SPOT']
66289,hub2.3,hub2.3:correct:['openings::TRANS_ABC_TRUE'],correct,['openings::TRANS_ABC_TRUE']
56302,hub2.3,hub2.3:correct:['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:APPLY_BEFORE_ONE_SPOT'],correct,['hint:The ingredient Mushrooms is 1 orders before the ingredient Potatoes:APPLY_BEFORE_ONE_SPOT']
22817,hub2.3,hub2.3:correct:['unknown-correct:ingredient:method:Potatoes:halved:O'],correct,['unknown-correct:ingredient:method:Potatoes:halved:O']
97566,hub2.3,hub2.3:correct:['transitives::OPENING'],correct,['transitives::OPENING']
27749,hub2.3,"hub2.3:correct:['openings::TRANS_ABC_TRUE', 'transitives::OPENING']",correct,"['openings::TRANS_ABC_TRUE', 'transitives::OPENING']"
50121,spoke1.1,spoke1.1:start:['start'],start,['start']
98997,spoke1.1,spoke1.1:success:['success'],success,['success']
95390,spoke1.1,spoke1.1:failure:['failure'],failure,['failure']
49855,spoke1.1,spoke1.1:partial:['partial'],partial,['partial']
38632,spoke1.1,spoke1.1:correct:['hint:The shapes Bowtie is the order 1:APPLY_IS'],correct,['hint:The shapes Bowtie is the order 1:APPLY_IS']
11991,spoke1.1,"spoke1.1:correct:['hint:Either the shapes Bowtie or the shapes Linguine is the order 2:APPLY_OR', 'hint:The shapes Bowtie is the order 1:APPLY_IS']",correct,"['hint:Either the shapes Bowtie or the shapes Linguine is the order 2:APPLY_OR', 'hint:The shapes Bowtie is the order 1:APPLY_IS']"
22412,spoke1.1,"spoke1.1:correct:['hint:The shapes Bowtie is 2 orders before the shapes Shell:APPLY_BEFORE_N_SPOTS', 'hint:The shapes Bowtie is the order 1:APPLY_IS']",correct,"['hint:The shapes Bowtie is 2 orders before the shapes Shell:APPLY_BEFORE_N_SPOTS', 'hint:The shapes Bowtie is the order 1:APPLY_IS']"
42653,spoke1.1,"spoke1.1:correct:['hint:The shapes Bowtie is the order 1:APPLY_IS', 'transitives::OPENING']",correct,"['hint:The shapes Bowtie is the order 1:APPLY_IS', 'transitives::OPENING']"
51246,spoke1.2,spoke1.2:start:['start'],start,['start']
26149,spoke1.2,spoke1.2:success:['success'],success,['success']
87301,spoke1.2,spoke1.2:failure:['failure'],failure,['failure']
34929,spoke1.2,spoke1.2:partial:['partial'],partial,['partial']
95640,spoke1.2,spoke1.2:correct:['hint:The shapes Shell is the order 1:APPLY_IS'],correct,['hint:The shapes Shell is the order 1:APPLY_IS']
15786,spoke1.2,"spoke1.2:correct:['hint:The shapes Shell is 2 orders before the shapes Elbow:APPLY_BEFORE_N_SPOTS', 'hint:The shapes Shell is the order 1:APPLY_IS']",correct,"['hint:The shapes Shell is 2 orders before the shapes Elbow:APPLY_BEFORE_N_SPOTS', 'hint:The shapes Shell is the order 1:APPLY_IS']"
39210,spoke1.2,spoke1.2:correct:['hint:Either the shapes Elbow is the order 3 or the shapes Linguine is the order 2:APPLY_OR'],correct,['hint:Either the shapes Elbow is the order 3 or the shapes Linguine is the order 2:APPLY_OR']
41166,spoke1.2,spoke1.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
89230,spoke1.3,spoke1.3:start:['start'],start,['start']
75056,spoke1.3,spoke1.3:success:['success'],success,['success']
34839,spoke1.3,spoke1.3:failure:['failure'],failure,['failure']
64474,spoke1.3,spoke1.3:partial:['partial'],partial,['partial']
37447,spoke1.3,spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS'],correct,['hint:The order 2 is the shapes Shell:APPLY_IS']
38468,spoke1.3,"spoke1.3:correct:['hint:Either the shapes Elbow is the order 2 or the order 1 is the shapes Linguine:APPLY_OR', 'hint:The order 2 is the shapes Shell:APPLY_IS']",correct,"['hint:Either the shapes Elbow is the order 2 or the order 1 is the shapes Linguine:APPLY_OR', 'hint:The order 2 is the shapes Shell:APPLY_IS']"
50448,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:APPLY_BEFORE_N_SPOTS']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'hint:The shapes Shell is 2 orders before the shapes Bowtie:APPLY_BEFORE_N_SPOTS']"
28437,spoke1.3,"spoke1.3:correct:['hint:The order 2 is the shapes Shell:APPLY_IS', 'transitives::OPENING']",correct,"['hint:The order 2 is the shapes Shell:APPLY_IS', 'transitives::OPENING']"
82600,spoke2.1,spoke2.1:start:['start'],start,['start']
72705,spoke2.1,spoke2.1:success:['success'],success,['success']
53152,spoke2.1,spoke2.1:failure:['failure'],failure,['failure']
60329,spoke2.1,spoke2.1:partial:['partial'],partial,['partial']
14229,spoke2.1,spoke2.1:correct:['hint:The plant Eggplant was not the water 20oz:APPLY_NOT'],correct,['hint:The plant Eggplant was not the water 20oz:APPLY_NOT']
69814,spoke2.1,spoke2.1:correct:['unknown-correct:plant:water:Eggplant:40oz:O'],correct,['unknown-correct:plant:water:Eggplant:40oz:O']
39665,spoke2.1,spoke2.1:correct:['hint:The plant Eggplant is 2 waters before the plant Green Onions:APPLY_BEFORE_N_SPOTS'],correct,['hint:The plant Eggplant is 2 waters before the plant Green Onions:APPLY_BEFORE_N_SPOTS']
22017,spoke2.1,spoke2.1:correct:['hint:Either the water 60oz is the plant Potatoes or the water 80oz is the plant Broccoli:APPLY_OR'],correct,['hint:Either the water 60oz is the plant Potatoes or the water 80oz is the plant Broccoli:APPLY_OR']
39707,spoke2.1,spoke2.1:correct:['transitives::OPENING'],correct,['transitives::OPENING']
46786,spoke2.2,spoke2.2:start:['start'],start,['start']
95446,spoke2.2,spoke2.2:success:['success'],success,['success']
91754,spoke2.2,spoke2.2:failure:['failure'],failure,['failure']
66554,spoke2.2,spoke2.2:partial:['partial'],partial,['partial']
48610,spoke2.2,spoke2.2:correct:['unknown-correct:plant:water:Potatoes:20oz:O'],correct,['unknown-correct:plant:water:Potatoes:20oz:O']
19625,spoke2.2,spoke2.2:correct:['hint:Either the plant Green Onions is the water 40oz or the plant Potatoes is the water 20oz:APPLY_OR'],correct,['hint:Either the plant Green Onions is the water 40oz or the plant Potatoes is the water 20oz:APPLY_OR']
23356,spoke2.2,"spoke2.2:correct:['hint:Either the plant Green Onions is the water 40oz or the plant Potatoes is the water 20oz:APPLY_OR', 'hint:Either the plant Potatoes is the water 20oz or the plant Broccoli is the water 40oz:APPLY_OR']",correct,"['hint:Either the plant Green Onions is the water 40oz or the plant Potatoes is the water 20oz:APPLY_OR', 'hint:Either the plant Potatoes is the water 20oz or the plant Broccoli is the water 40oz:APPLY_OR']"
92924,spoke2.2,spoke2.2:correct:['transitives::OPENING'],correct,['transitives::OPENING']
64205,spoke2.2,spoke2.2:correct:['hint:The plant Eggplant is 2 waters before the plant Broccoli:APPLY_BEFORE_N_SPOTS'],correct,['hint:The plant Eggplant is 2 waters before the plant Broccoli:APPLY_BEFORE_N_SPOTS']
22972,spoke2.3,spoke2.3:start:['start'],start,['start']
38492,spoke2.3,spoke2.3:success:['success'],success,['success']
39627,spoke2.3,spoke2.3:failure:['failure'],failure,['failure']
11419,spoke2.3,spoke2.3:partial:['partial'],partial,['partial']
11338,spoke2.3,spoke2.3:correct:['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO'],correct,['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']
66269,spoke2.3,"spoke2.3:correct:['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']",correct,"['hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_NOINFO', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']"
23215,spoke2.3,"spoke2.3:correct:['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']",correct,"['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:SIMPLE_OR_SAME_CAT', 'hint:The plant Broccoli is 2 waters before the plant Green Onions:BEFORE_N_SPOTS_NOINFO']"
41617,spoke2.3,spoke2.3:correct:['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR'],correct,['hint:Either the plant Broccoli is the water 80oz or the water 80oz is the plant Eggplant:APPLY_OR']
38550,spoke2.3,spoke2.3:correct:['cross outs::CROSS_OUT'],correct,['cross outs::CROSS_OUT']
31179,spoke2.3,spoke2.3:correct:['transitives::OPENING'],correct,['transitives::OPENING']
98690,spoke2.3,spoke2.3:correct:['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:APPLY_OR'],correct,['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:APPLY_OR']
74589,spoke2.3,"spoke2.3:correct:['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:APPLY_OR', 'transitives::OPENING']",correct,"['hint:Either the plant Potatoes or the plant Eggplant is the water 40oz:APPLY_OR', 'transitives::OPENING']"
